transaction_id,session_id,user_id,order_timestamp,order_date,device_category,country,source,medium,campaign,channel_group,order_value,item_revenue_sum,item_count,distinct_products,distinct_categories,categories,order_seq,is_first_order,days_since_previous_order,avg_item_value,order_hour,order_day_of_week,order_value_rank
T0001923,9000713.2104458164.1729680803,9000713.2104458164,2024-10-23 11:01:27.170720,2024-10-23,desktop,United Kingdom,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Wednesday,1797
T0003448,9181527.7976316524.1732319373,9181527.7976316524,2024-11-23 00:02:56.105395,2024-11-23,desktop,Brazil,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Saturday,1797
T0000126,4392135.4102534113.1725731696,4392135.4102534113,2024-09-07 18:03:25.066977,2024-09-07,desktop,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Saturday,1797
T0001782,4680927.7216421564.1729417597,4680927.7216421564,2024-10-20 10:01:05.524661,2024-10-20,desktop,India,partners,affiliate,coupon_partners,Affiliate,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,10,Sunday,1797
T0001349,4761039.4421399121.1728571557,4761039.4421399121,2024-10-10 14:58:03.080512,2024-10-10,mobile,United States,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,14,Thursday,1797
T0003294,1528899.6867357017.1732062858,1528899.6867357017,2024-11-20 00:33:18.936796,2024-11-20,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Wednesday,1797
T0003591,5406316.1700609379.1732535194,5406316.1700609379,2024-11-25 11:45:20.595268,2024-11-25,desktop,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Monday,1797
T0003260,5417557.2488319988.1732027764,5417557.2488319988,2024-11-19 14:50:15.748738,2024-11-19,desktop,India,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,14,Tuesday,1797
T0001233,6043903.8380272616.1728335325,6043903.8380272616,2024-10-07 21:14:43.203823,2024-10-07,mobile,Canada,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Monday,1797
T0001651,6182071.3999558082.1729173071,6182071.3999558082,2024-10-17 13:54:01.933406,2024-10-17,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,13,Thursday,1797
T0003172,6277244.3473687786.1731860478,6277244.3473687786,2024-11-17 16:22:29.447790,2024-11-17,desktop,India,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,16,Sunday,1797
T0004289,9654865.8530294315.1732901005,9654865.8530294315,2024-11-29 17:35:12.411413,2024-11-29,mobile,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,17,Friday,1797
T0003948,9966044.3073379764.1732738560,9966044.3073379764,2024-11-27 20:13:16.174353,2024-11-27,desktop,Singapore,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,20,Wednesday,1797
T0001154,2465587.6263282196.1728163186,2465587.6263282196,2024-10-05 21:27:24.920444,2024-10-05,mobile,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Saturday,1797
T0000260,5316281.6363294359.1726113952,5316281.6363294359,2024-09-12 04:12:40.994615,2024-09-12,mobile,United Kingdom,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,4,Thursday,1797
T0003274,5342627.5793269710.1732043178,5342627.5793269710,2024-11-19 19:06:37.952896,2024-11-19,desktop,France,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,19,Tuesday,1797
T0003703,6351648.2560981729.1732610237,6351648.2560981729,2024-11-26 08:32:01.801792,2024-11-26,desktop,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,8,Tuesday,1797
T0003935,7963496.4262191714.1732733472,7963496.4262191714,2024-11-27 18:56:45.155723,2024-11-27,mobile,Canada,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Wednesday,1797
T0003090,9931277.4960945606.1731708013,9931277.4960945606,2024-11-15 22:00:57.659211,2024-11-15,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],3,False,6,28.09,22,Friday,1797
T0004043,3998131.3462553719.1732794541,3998131.3462553719,2024-11-28 11:52:41.571053,2024-11-28,desktop,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Thursday,1797
T0002419,6105918.9162885543.1730536989,6105918.9162885543,2024-11-02 08:49:28.917651,2024-11-02,mobile,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,8,Saturday,1797
T0003337,1661754.7767895606.1732140543,1661754.7767895606,2024-11-20 22:14:49.066007,2024-11-20,mobile,France,facebook,paid_social,prospecting_broad,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,22,Wednesday,1797
T0001849,1490224.9728695746.1729563387,1490224.9728695746,2024-10-22 02:20:53.656482,2024-10-22,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],2,False,8,28.09,2,Tuesday,1797
T0003359,9689444.5663979699.1732192204,9689444.5663979699,2024-11-21 12:37:34.165230,2024-11-21,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,12,Thursday,1797
T0003824,7645925.2002261913.1732662216,7645925.2002261913,2024-11-26 23:11:15.339282,2024-11-26,desktop,Australia,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,23,Tuesday,1797
T0000409,9782778.3987608114.1726495016,9782778.3987608114,2024-09-16 13:55:51.606508,2024-09-16,tablet,Japan,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,13,Monday,1797
T0003003,9520241.9149038786.1731534860,9520241.9149038786,2024-11-13 21:54:58.788026,2024-11-13,desktop,United Kingdom,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],2,False,3,28.09,21,Wednesday,1797
T0002328,7027092.6921566954.1730391713,7027092.6921566954,2024-10-31 16:34:33.878393,2024-10-31,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,16,Thursday,1797
T0001088,9447962.8136123424.1727992085,9447962.8136123424,2024-10-03 22:01:38.547612,2024-10-03,mobile,India,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,22,Thursday,1797
T0000933,2501674.9109469253.1727654168,2501674.9109469253,2024-09-29 23:54:09.530170,2024-09-29,desktop,United Kingdom,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,23,Sunday,1797
T0001733,9450332.4112514386.1729298305,9450332.4112514386,2024-10-19 00:30:49.222635,2024-10-19,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Saturday,1797
T0003983,5112679.2641858978.1732752361,5112679.2641858978,2024-11-28 00:20:22.632110,2024-11-28,desktop,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Thursday,1797
T0004271,6533842.8392691137.1732893049,6533842.8392691137,2024-11-29 15:10:42.674002,2024-11-29,tablet,France,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,15,Friday,1797
T0003404,2330368.6353384244.1732273557,2330368.6353384244,2024-11-22 11:15:49.189394,2024-11-22,mobile,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Friday,1797
T0004418,4119521.5928563302.1732977865,4119521.5928563302,2024-11-30 14:43:01.953260,2024-11-30,mobile,United States,youtube.com,referral,(referral),Referral,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,14,Saturday,1797
T0004351,7601347.7359328641.1732924912,7601347.7359328641,2024-11-30 00:14:59.535236,2024-11-30,mobile,India,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Saturday,1797
T0003195,1214851.6464999381.1731904107,1214851.6464999381,2024-11-18 04:38:37.435246,2024-11-18,mobile,Netherlands,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,4,Monday,1797
T0000041,3025697.4615106886.1725391081,3025697.4615106886,2024-09-03 19:19:41.185064,2024-09-03,mobile,Mexico,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,19,Tuesday,1797
T0001916,5957245.8393761578.1729667206,5957245.8393761578,2024-10-23 07:17:44.764700,2024-10-23,desktop,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,7,Wednesday,1797
T0002575,1258128.9683594701.1730803242,1258128.9683594701,2024-11-05 10:37:01.206021,2024-11-05,desktop,Germany,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,10,Tuesday,1797
T0000470,9333606.1635948847.1726655815,9333606.1635948847,2024-09-18 10:54:21.314171,2024-09-18,desktop,India,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,10,Wednesday,1797
T0002223,9372623.7321098129.1730204131,9372623.7321098129,2024-10-29 12:14:34.173712,2024-10-29,desktop,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,12,Tuesday,1797
T0002981,8905912.1420653160.1731503553,8905912.1420653160,2024-11-13 13:19:19.367409,2024-11-13,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,13,Wednesday,1797
T0002336,7310247.4070675593.1730401202,7310247.4070675593,2024-10-31 18:57:15.395673,2024-10-31,desktop,Singapore,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Thursday,1797
T0004174,2872452.4497670163.1732838975,2872452.4497670163,2024-11-29 00:13:22.030150,2024-11-29,mobile,Canada,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Friday,1797
T0002894,2796467.1009894704.1731343877,2796467.1009894704,2024-11-11 17:05:26.501246,2024-11-11,desktop,Germany,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,17,Monday,1797
T0003420,2282548.7778375107.1732288016,2282548.7778375107,2024-11-22 15:20:41.033939,2024-11-22,tablet,Netherlands,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,15,Friday,1797
T0003452,2296310.4941882637.1732326674,2296310.4941882637,2024-11-23 02:10:48.447899,2024-11-23,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,2,Saturday,1797
T0001484,1723839.8955496592.1728882765,1723839.8955496592,2024-10-14 05:26:10.543911,2024-10-14,desktop,Canada,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,5,Monday,1797
T0000114,1393201.7915377995.1725697576,1393201.7915377995,2024-09-07 08:37:49.013222,2024-09-07,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,8,Saturday,1797
T0002780,2723083.8559296689.1731155201,2723083.8559296689,2024-11-09 12:21:39.268593,2024-11-09,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,12,Saturday,1797
T0000181,6516959.3672472232.1725913193,6516959.3672472232,2024-09-09 20:23:45.913376,2024-09-09,mobile,United Kingdom,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,20,Monday,1797
T0000028,1181373.7200226329.1725302707,1181373.7200226329,2024-09-02 18:55:37.470059,2024-09-02,desktop,United States,facebook,paid_social,prospecting_broad,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Monday,1797
T0004478,8426743.5891969912.1733004131,8426743.5891969912,2024-11-30 22:06:29.574531,2024-11-30,desktop,France,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,22,Saturday,1797
T0003585,9681212.8393075003.1732531189,9681212.8393075003,2024-11-25 10:45:45.845364,2024-11-25,desktop,India,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,10,Monday,1797
T0002663,1507509.5057887566.1730931079,1507509.5057887566,2024-11-06 22:04:18.104435,2024-11-06,tablet,United States,facebook,paid_social,prospecting_broad,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,22,Wednesday,1797
T0000528,5575487.4588121396.1726776414,5575487.4588121396,2024-09-19 20:12:32.221931,2024-09-19,desktop,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,20,Thursday,1797
T0004380,6392820.3855921988.1732958698,6392820.3855921988,2024-11-30 09:22:35.976756,2024-11-30,desktop,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,9,Saturday,1797
T0000557,5627403.9246039136.1726845023,5627403.9246039136,2024-09-20 15:17:52.937192,2024-09-20,mobile,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,15,Friday,1797
T0004000,9571556.6484154413.1732766931,9571556.6484154413,2024-11-28 04:09:47.010677,2024-11-28,desktop,Japan,facebook,paid_social,prospecting_broad,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,4,Thursday,1797
T0000086,7677815.8492012850.1725571715,7677815.8492012850,2024-09-05 21:32:34.421338,2024-09-05,desktop,Canada,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Thursday,1797
T0001890,1723839.8955496592.1729624306,1723839.8955496592,2024-10-22 19:21:54.021077,2024-10-22,desktop,Canada,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],2,False,8,28.09,19,Tuesday,1797
T0002660,1203318.7928847963.1730926104,1203318.7928847963,2024-11-06 20:43:25.548023,2024-11-06,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,20,Wednesday,1797
T0002129,1315557.5757438534.1730036955,1315557.5757438534,2024-10-27 13:57:07.706256,2024-10-27,mobile,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,13,Sunday,1797
T0001450,2555613.1872236222.1728804336,2555613.1872236222,2024-10-13 07:32:13.027062,2024-10-13,desktop,United Kingdom,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,7,Sunday,1797
T0002707,7737012.3037394996.1731016375,7737012.3037394996,2024-11-07 21:59:11.457399,2024-11-07,desktop,United Kingdom,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Thursday,1797
T0003833,9090198.7351946254.1732665914,9090198.7351946254,2024-11-26 23:59:34.666517,2024-11-26,desktop,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],3,False,26,28.09,23,Tuesday,1797
T0000936,6753586.1109149709.1727659860,6753586.1109149709,2024-09-30 01:29:50.276752,2024-09-30,desktop,United States,newsletter,email,weekly_drop,Email,28.03,28.03,2.0,2,2,['Lifestyle' 'Stationery'],1,True,,14.02,1,Monday,1798
T0000466,2309982.3382798697.1726628851,2309982.3382798697,2024-09-18 03:06:20.807502,2024-09-18,desktop,United Kingdom,google,cpc,brand_search,Paid,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,3,Wednesday,1799
T0002338,3667050.7846459996.1730402295,3667050.7846459996,2024-10-31 19:19:41.331424,2024-10-31,desktop,Australia,newsletter,email,weekly_drop,Email,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,19,Thursday,1799
T0001786,7900739.8428322350.1729425840,7900739.8428322350,2024-10-20 12:04:50.313802,2024-10-20,desktop,United States,google,organic,(organic),Organic Search,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,12,Sunday,1799
T0002311,7225324.7138455470.1730370827,7225324.7138455470,2024-10-31 10:37:22.997350,2024-10-31,mobile,Netherlands,(direct),(none),(direct),Direct,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,10,Thursday,1799
T0002708,6268903.3401646368.1731018249,6268903.3401646368,2024-11-07 22:28:50.389306,2024-11-07,desktop,India,(direct),(none),(direct),Direct,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,22,Thursday,1799
T0001185,9207361.3782959406.1728226331,9207361.3782959406,2024-10-06 14:44:25.078080,2024-10-06,desktop,United Kingdom,(direct),(none),(direct),Direct,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,14,Sunday,1799
T0000892,7103563.4367943140.1727552440,7103563.4367943140,2024-09-28 19:35:30.174736,2024-09-28,desktop,Canada,(direct),(none),(direct),Direct,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,19,Saturday,1799
T0004381,4662368.8987107856.1732958302,4662368.8987107856,2024-11-30 09:24:06.079741,2024-11-30,mobile,United Kingdom,google,organic,(organic),Organic Search,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,9,Saturday,1799
T0002622,1307743.1246608857.1730875592,1307743.1246608857,2024-11-06 06:42:52.691682,2024-11-06,mobile,United States,youtube.com,referral,(referral),Referral,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,6,Wednesday,1799
T0002320,9083806.9860624349.1730381822,9083806.9860624349,2024-10-31 13:28:44.261531,2024-10-31,desktop,India,facebook,paid_social,prospecting_broad,Paid,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,13,Thursday,1799
T0003248,9929882.9787223308.1732013349,9929882.9787223308,2024-11-19 10:57:45.431833,2024-11-19,desktop,Mexico,google,organic,(organic),Organic Search,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,10,Tuesday,1799
T0000918,3207310.3639588676.1727625095,3207310.3639588676,2024-09-29 15:56:26.929721,2024-09-29,desktop,United States,google,organic,(organic),Organic Search,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,15,Sunday,1799
T0003553,2046622.3232978395.1732500454,2046622.3232978395,2024-11-25 02:17:42.116525,2024-11-25,mobile,United States,google,cpc,shopping_feed,Paid,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,2,Monday,1799
T0000212,1438864.5991920163.1725998962,1438864.5991920163,2024-09-10 20:09:16.403793,2024-09-10,desktop,France,(direct),(none),(direct),Direct,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,20,Tuesday,1799
T0004129,5613114.3319088188.1732823703,5613114.3319088188,2024-11-28 19:48:49.942193,2024-11-28,desktop,Germany,(direct),(none),(direct),Direct,27.95,27.95,1.0,1,1,['Accessories'],2,False,3,27.95,19,Thursday,1799
T0002815,5290037.6938201781.1731201512,5290037.6938201781,2024-11-10 01:21:16.391711,2024-11-10,desktop,Canada,(direct),(none),(direct),Direct,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,1,Sunday,1799
T0000654,9880959.8047197957.1727045770,9880959.8047197957,2024-09-22 23:04:07.431435,2024-09-22,desktop,United States,facebook,paid_social,prospecting_broad,Paid,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,23,Sunday,1799
T0000035,2177239.1480414786.1725366439,2177239.1480414786,2024-09-03 12:50:22.491686,2024-09-03,mobile,United Kingdom,(direct),(none),(direct),Direct,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,12,Tuesday,1799
T0001213,9045109.5687976240.1728296227,9045109.5687976240,2024-10-07 10:20:47.205842,2024-10-07,desktop,United States,youtube.com,referral,(referral),Referral,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,10,Monday,1799
T0001662,3715751.8997070615.1729185810,3715751.8997070615,2024-10-17 17:30:25.227074,2024-10-17,desktop,United States,newsletter,email,weekly_drop,Email,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,17,Thursday,1799
T0004441,5045048.9108236172.1732986984,5045048.9108236172,2024-11-30 17:14:24.434347,2024-11-30,desktop,India,(direct),(none),(direct),Direct,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,17,Saturday,1799
T0003941,6790615.6372687786.1732735196,6790615.6372687786,2024-11-27 19:36:18.722204,2024-11-27,desktop,United States,(direct),(none),(direct),Direct,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,19,Wednesday,1799
T0001367,1999291.3461917915.1728628096,1999291.3461917915,2024-10-11 06:32:25.679251,2024-10-11,mobile,Netherlands,google,cpc,brand_search,Paid,27.95,27.95,1.0,1,1,['Accessories'],1,True,,27.95,6,Friday,1799
