session_date,device_category,channel_group,country,user_type,sessions,viewed_product,added_to_cart,began_checkout,added_shipping,added_payment,purchased,revenue
2024-10-03,desktop,Email,Germany,Returning,1,1,0,0,0,0,0,0.0
2024-11-16,desktop,Direct,Mexico,Returning,4,1,0,0,0,0,0,0.0
2024-10-09,mobile,Email,India,New,5,4,0,0,0,0,0,0.0
2024-10-10,mobile,Email,France,Returning,1,0,0,0,0,0,0,0.0
2024-11-20,desktop,Direct,Australia,Returning,3,2,0,0,0,0,0,0.0
2024-10-16,tablet,Direct,Netherlands,Returning,3,3,1,0,0,0,0,0.0
2024-10-18,mobile,Referral,United Kingdom,Returning,2,0,0,0,0,0,0,0.0
2024-10-08,desktop,Email,Japan,Returning,1,1,0,0,0,0,0,0.0
2024-11-06,mobile,Referral,France,New,3,3,0,0,0,0,0,0.0
2024-09-20,tablet,Organic Search,Brazil,New,3,0,0,0,0,0,0,0.0
2024-09-20,tablet,Paid,Netherlands,Returning,2,2,0,0,0,0,0,0.0
2024-09-22,desktop,Referral,Germany,New,2,1,0,0,0,0,0,0.0
2024-10-23,tablet,Paid,Mexico,New,2,0,0,0,0,0,0,0.0
2024-11-28,mobile,Referral,Mexico,New,3,1,1,0,0,0,0,0.0
2024-11-28,mobile,Affiliate,Mexico,Returning,1,1,0,0,0,0,0,0.0
2024-09-10,mobile,Organic Search,Canada,Returning,2,1,0,0,0,0,0,0.0
2024-09-10,mobile,Referral,United Kingdom,Returning,1,1,0,0,0,0,0,0.0
2024-09-13,tablet,Organic Search,Japan,New,1,1,0,0,0,0,0,0.0
2024-09-23,tablet,Direct,Mexico,Returning,1,0,0,0,0,0,0,0.0
2024-09-27,tablet,Paid,Germany,New,1,0,0,0,0,0,0,0.0
2024-10-26,desktop,Email,Australia,New,1,0,0,0,0,0,0,0.0
2024-10-27,desktop,Direct,Netherlands,Returning,3,3,2,0,0,0,0,0.0
2024-10-29,tablet,Email,India,Returning,1,1,0,0,0,0,0,0.0
2024-11-29,mobile,Referral,Mexico,Returning,1,1,0,0,0,0,0,0.0
2024-09-08,desktop,Affiliate,Japan,Returning,1,0,0,0,0,0,0,0.0
2024-10-30,mobile,Email,Germany,Returning,3,1,1,1,1,1,1,103.82
2024-11-02,desktop,Paid,Netherlands,Returning,4,4,1,0,0,0,0,0.0
2024-09-29,mobile,Email,Germany,Returning,1,1,1,1,1,0,0,0.0
2024-11-14,desktop,Referral,United Kingdom,Returning,1,1,0,0,0,0,0,0.0
2024-11-16,desktop,Direct,Canada,Returning,7,6,1,1,0,0,0,0.0
2024-10-10,mobile,Affiliate,France,Returning,1,1,1,0,0,0,0,0.0
2024-10-14,tablet,Paid,France,Returning,1,1,0,0,0,0,0,0.0
2024-11-22,tablet,Paid,Germany,New,1,0,0,0,0,0,0,0.0
2024-10-19,desktop,Organic Search,France,New,5,3,1,0,0,0,0,0.0
2024-10-06,tablet,Direct,Singapore,New,1,0,0,0,0,0,0,0.0
2024-10-08,desktop,Affiliate,France,Returning,1,1,1,0,0,0,0,0.0
2024-11-08,mobile,Organic Search,Mexico,New,4,3,0,0,0,0,0,0.0
2024-09-18,desktop,Referral,Australia,New,1,0,0,0,0,0,0,0.0
2024-09-19,tablet,Organic Search,United States,Returning,7,6,0,0,0,0,0,0.0
2024-09-19,mobile,Affiliate,Singapore,New,2,0,0,0,0,0,0,0.0
2024-10-22,mobile,Email,Canada,New,3,2,0,0,0,0,0,0.0
2024-10-23,tablet,Paid,Netherlands,Returning,1,0,0,0,0,0,0,0.0
2024-10-24,tablet,Organic Search,France,New,2,0,0,0,0,0,0,0.0
2024-10-24,mobile,Organic Search,Singapore,Returning,1,0,0,0,0,0,0,0.0
2024-09-10,mobile,Email,India,Returning,2,1,0,0,0,0,0,0.0
2024-09-10,mobile,Email,United Kingdom,New,1,1,0,0,0,0,0,0.0
2024-09-12,desktop,Referral,Australia,New,4,4,0,0,0,0,0,0.0
2024-09-13,desktop,Referral,Canada,New,5,3,0,0,0,0,0,0.0
2024-11-11,desktop,Direct,Netherlands,Returning,3,1,0,0,0,0,0,0.0
2024-11-12,tablet,Direct,Germany,New,1,0,0,0,0,0,0,0.0
2024-11-14,tablet,Email,United States,Returning,3,2,0,0,0,0,0,0.0
2024-09-24,desktop,Affiliate,India,Returning,2,2,1,0,0,0,0,0.0
2024-10-26,tablet,Affiliate,Japan,Returning,1,0,0,0,0,0,0,0.0
2024-10-29,tablet,Referral,India,New,1,1,0,0,0,0,0,0.0
2024-10-30,desktop,Affiliate,Singapore,Returning,2,2,1,0,0,0,0,0.0
2024-11-29,tablet,Paid,Netherlands,Returning,1,1,1,0,0,0,0,0.0
2024-09-02,mobile,Organic Search,United States,Returning,2,1,0,0,0,0,0,0.0
2024-09-05,mobile,Paid,Canada,Returning,5,3,0,0,0,0,0,0.0
2024-09-07,desktop,Referral,Japan,New,2,0,0,0,0,0,0,0.0
2024-09-08,mobile,Direct,Australia,Returning,2,2,0,0,0,0,0,0.0
2024-09-08,mobile,Email,Japan,New,1,0,0,0,0,0,0,0.0
2024-11-01,desktop,Organic Search,Netherlands,Returning,3,2,0,0,0,0,0,0.0
2024-11-01,desktop,Direct,Japan,Returning,4,3,1,0,0,0,0,0.0
2024-10-02,tablet,Organic Search,Canada,Returning,1,1,0,0,0,0,0,0.0
2024-11-16,tablet,Referral,India,New,1,1,0,0,0,0,0,0.0
2024-10-11,tablet,Email,Canada,Returning,2,2,0,0,0,0,0,0.0
2024-10-12,desktop,Referral,Netherlands,New,1,1,0,0,0,0,0,0.0
2024-10-13,tablet,Paid,Canada,Returning,1,1,1,1,1,1,0,0.0
2024-10-15,tablet,Organic Search,India,Returning,1,0,0,0,0,0,0,0.0
2024-11-21,tablet,Organic Search,Brazil,Returning,1,1,0,0,0,0,0,0.0
2024-11-22,desktop,Paid,France,Returning,4,3,2,1,1,0,0,0.0
2024-11-23,desktop,Affiliate,Brazil,New,2,1,0,0,0,0,0,0.0
2024-10-17,desktop,Email,Netherlands,New,1,1,0,0,0,0,0,0.0
2024-10-19,tablet,Organic Search,India,Returning,1,1,0,0,0,0,0,0.0
2024-10-04,tablet,Organic Search,India,New,2,2,0,0,0,0,0,0.0
2024-10-08,desktop,Email,Mexico,New,2,1,1,0,0,0,0,0.0
2024-10-09,desktop,Referral,Japan,New,3,2,0,0,0,0,0,0.0
2024-11-05,tablet,Paid,Singapore,Returning,2,2,0,0,0,0,0,0.0
2024-11-05,mobile,Referral,France,Returning,2,0,0,0,0,0,0,0.0
2024-11-07,mobile,Organic Search,Brazil,Returning,4,4,2,0,0,0,0,0.0
2024-11-08,mobile,Paid,Singapore,Returning,2,2,0,0,0,0,0,0.0
2024-09-16,mobile,Affiliate,India,Returning,1,1,0,0,0,0,0,0.0
2024-09-21,mobile,Referral,Singapore,Returning,2,1,0,0,0,0,0,0.0
2024-10-23,mobile,Affiliate,France,New,2,2,1,0,0,0,0,0.0
2024-11-27,desktop,Referral,Japan,Returning,4,4,0,0,0,0,0,0.0
2024-09-11,mobile,Paid,Singapore,Returning,3,2,0,0,0,0,0,0.0
2024-09-13,mobile,Paid,Australia,Returning,2,0,0,0,0,0,0,0.0
2024-11-12,desktop,Email,Germany,New,3,2,0,0,0,0,0,0.0
2024-09-25,desktop,Referral,Mexico,Returning,1,0,0,0,0,0,0,0.0
2024-09-26,desktop,Email,United Kingdom,Returning,1,1,0,0,0,0,0,0.0
2024-09-28,tablet,Email,United States,New,1,0,0,0,0,0,0,0.0
2024-11-30,desktop,Affiliate,India,Returning,3,1,0,0,0,0,0,0.0
2024-11-30,tablet,Referral,Australia,New,2,1,1,0,0,0,0,0.0
2024-09-03,tablet,Paid,Netherlands,Returning,1,1,0,0,0,0,0,0.0
2024-09-09,mobile,Direct,Canada,Returning,2,2,1,1,1,0,0,0.0
2024-11-01,mobile,Affiliate,Germany,New,2,2,0,0,0,0,0,0.0
2024-09-29,desktop,Affiliate,Singapore,New,2,0,0,0,0,0,0,0.0
2024-10-01,desktop,Referral,Japan,New,2,1,0,0,0,0,0,0.0
2024-10-02,tablet,Paid,Mexico,Returning,1,1,0,0,0,0,0,0.0
2024-10-03,desktop,Email,Canada,New,3,1,0,0,0,0,0,0.0
2024-10-10,tablet,Organic Search,Singapore,Returning,3,3,0,0,0,0,0,0.0
2024-10-12,tablet,Direct,France,Returning,2,1,0,0,0,0,0,0.0
2024-11-21,desktop,Referral,Mexico,New,2,1,0,0,0,0,0,0.0
2024-11-22,mobile,Email,Australia,Returning,2,1,0,0,0,0,0,0.0
2024-10-15,mobile,Referral,Netherlands,New,3,1,0,0,0,0,0,0.0
2024-10-15,tablet,Referral,United Kingdom,Returning,1,0,0,0,0,0,0,0.0
2024-10-16,mobile,Paid,Mexico,Returning,2,2,0,0,0,0,0,0.0
2024-10-16,tablet,Paid,Netherlands,Returning,2,0,0,0,0,0,0,0.0
2024-10-18,mobile,Referral,Singapore,New,4,1,1,0,0,0,0,0.0
2024-10-19,mobile,Paid,Mexico,New,4,3,0,0,0,0,0,0.0
2024-10-20,tablet,Organic Search,Netherlands,New,1,0,0,0,0,0,0,0.0
2024-11-24,mobile,Affiliate,India,New,2,1,0,0,0,0,0,0.0
2024-10-09,desktop,Paid,Germany,Returning,2,2,0,0,0,0,0,0.0
2024-11-07,mobile,Referral,Singapore,Returning,2,0,0,0,0,0,0,0.0
2024-09-21,mobile,Affiliate,Germany,New,1,0,0,0,0,0,0,0.0
2024-10-21,mobile,Referral,Canada,New,3,1,0,0,0,0,0,0.0
2024-10-23,mobile,Referral,Mexico,New,2,2,0,0,0,0,0,0.0
2024-10-23,mobile,Email,Canada,New,3,2,0,0,0,0,0,0.0
2024-09-10,tablet,Referral,United Kingdom,New,2,1,0,0,0,0,0,0.0
2024-09-10,tablet,Organic Search,Singapore,Returning,1,0,0,0,0,0,0,0.0
2024-11-12,mobile,Referral,Mexico,Returning,1,1,0,0,0,0,0,0.0
2024-10-27,mobile,Affiliate,Germany,Returning,3,0,0,0,0,0,0,0.0
2024-10-29,tablet,Organic Search,Mexico,New,2,2,1,1,1,0,0,0.0
2024-11-28,tablet,Direct,Japan,Returning,2,2,0,0,0,0,0,0.0
2024-09-02,mobile,Direct,Singapore,New,5,3,1,1,1,1,1,97.23
2024-09-03,mobile,Email,United Kingdom,New,6,3,0,0,0,0,0,0.0
2024-09-04,desktop,Paid,France,Returning,2,1,0,0,0,0,0,0.0
2024-09-07,mobile,Paid,France,Returning,4,2,0,0,0,0,0,0.0
2024-11-04,desktop,Referral,France,Returning,2,1,0,0,0,0,0,0.0
2024-11-15,mobile,Affiliate,Canada,Returning,2,1,0,0,0,0,0,0.0
2024-11-17,desktop,Referral,Australia,New,1,0,0,0,0,0,0,0.0
2024-11-17,tablet,Direct,India,New,2,2,1,0,0,0,0,0.0
2024-11-18,tablet,Organic Search,Germany,Returning,1,1,0,0,0,0,0,0.0
2024-10-10,mobile,Referral,Australia,Returning,2,2,0,0,0,0,0,0.0
2024-10-12,desktop,Referral,India,New,3,1,0,0,0,0,0,0.0
2024-10-16,tablet,Direct,Japan,New,1,1,1,1,1,1,1,34.21
2024-10-16,mobile,Email,Germany,Returning,1,1,0,0,0,0,0,0.0
2024-10-17,mobile,Referral,Singapore,New,1,1,0,0,0,0,0,0.0
2024-10-18,mobile,Affiliate,Japan,New,2,1,0,0,0,0,0,0.0
2024-10-04,tablet,Paid,France,New,2,1,0,0,0,0,0,0.0
2024-10-04,mobile,Organic Search,Canada,Returning,4,3,0,0,0,0,0,0.0
2024-11-04,mobile,Referral,Netherlands,Returning,1,1,0,0,0,0,0,0.0
2024-11-05,tablet,Organic Search,Australia,New,2,2,1,0,0,0,0,0.0
2024-11-07,tablet,Direct,Singapore,Returning,2,1,1,0,0,0,0,0.0
2024-09-17,desktop,Referral,United Kingdom,New,4,3,0,0,0,0,0,0.0
2024-09-17,tablet,Paid,Australia,New,2,2,0,0,0,0,0,0.0
2024-09-20,tablet,Referral,United States,New,1,1,0,0,0,0,0,0.0
2024-09-20,desktop,Referral,Japan,Returning,1,1,1,0,0,0,0,0.0
2024-10-23,mobile,Affiliate,United Kingdom,Returning,1,1,0,0,0,0,0,0.0
2024-11-28,desktop,Affiliate,United Kingdom,New,3,2,0,0,0,0,0,0.0
2024-09-12,mobile,Paid,Mexico,New,4,3,0,0,0,0,0,0.0
2024-11-11,mobile,Referral,Germany,Returning,3,1,0,0,0,0,0,0.0
2024-11-13,mobile,Email,Mexico,Returning,3,3,0,0,0,0,0,0.0
2024-09-01,tablet,Direct,Australia,New,1,0,0,0,0,0,0,0.0
2024-09-02,desktop,Organic Search,India,Returning,1,1,0,0,0,0,0,0.0
2024-10-31,mobile,Direct,Singapore,Returning,1,1,0,0,0,0,0,0.0
2024-11-01,desktop,Paid,Netherlands,New,4,2,1,0,0,0,0,0.0
2024-11-04,desktop,Paid,Netherlands,Returning,5,4,0,0,0,0,0,0.0
2024-11-14,mobile,Affiliate,Brazil,New,1,1,1,0,0,0,0,0.0
2024-11-17,desktop,Email,Netherlands,Returning,2,1,0,0,0,0,0,0.0
2024-11-19,tablet,Direct,Netherlands,New,2,2,1,0,0,0,0,0.0
2024-10-11,desktop,Email,Germany,Returning,3,2,1,0,0,0,0,0.0
2024-11-20,desktop,Email,Australia,New,1,1,0,0,0,0,0,0.0
2024-11-20,mobile,Affiliate,Mexico,Returning,1,1,0,0,0,0,0,0.0
2024-11-22,tablet,Paid,Japan,New,3,3,1,0,0,0,0,0.0
2024-10-16,tablet,Paid,France,Returning,1,1,0,0,0,0,0,0.0
2024-10-16,tablet,Referral,France,New,1,1,0,0,0,0,0,0.0
2024-10-19,tablet,Affiliate,United States,New,1,0,0,0,0,0,0,0.0
2024-11-24,tablet,Organic Search,Canada,Returning,1,1,0,0,0,0,0,0.0
2024-11-25,tablet,Direct,Singapore,Returning,1,1,0,0,0,0,0,0.0
2024-11-25,desktop,Referral,Netherlands,Returning,1,1,0,0,0,0,0,0.0
2024-10-08,tablet,Direct,Mexico,Returning,1,1,0,0,0,0,0,0.0
2024-10-09,tablet,Direct,Australia,Returning,1,1,0,0,0,0,0,0.0
2024-11-04,desktop,Email,Germany,New,1,1,1,0,0,0,0,0.0
2024-11-06,desktop,Email,Netherlands,New,1,1,0,0,0,0,0,0.0
2024-09-16,desktop,Email,France,New,2,2,0,0,0,0,0,0.0
2024-09-17,tablet,Paid,Mexico,New,1,0,0,0,0,0,0,0.0
2024-09-21,mobile,Paid,Netherlands,Returning,2,2,0,0,0,0,0,0.0
2024-09-22,tablet,Paid,Brazil,Returning,1,1,0,0,0,0,0,0.0
2024-09-22,tablet,Direct,United Kingdom,Returning,1,1,1,1,0,0,0,0.0
2024-11-27,mobile,Email,Mexico,Returning,2,2,0,0,0,0,0,0.0
2024-09-10,tablet,Email,Canada,Returning,1,1,0,0,0,0,0,0.0
2024-11-11,tablet,Email,United States,New,2,1,1,0,0,0,0,0.0
2024-11-13,desktop,Direct,Australia,Returning,5,5,2,2,2,2,2,159.71
2024-11-13,mobile,Affiliate,Japan,New,1,1,0,0,0,0,0,0.0
2024-09-22,mobile,Referral,Australia,Returning,2,1,0,0,0,0,0,0.0
2024-09-26,tablet,Organic Search,India,New,2,2,0,0,0,0,0,0.0
2024-09-27,mobile,Email,United Kingdom,Returning,2,1,0,0,0,0,0,0.0
2024-10-26,desktop,Direct,Japan,New,3,1,0,0,0,0,0,0.0
2024-10-28,mobile,Email,France,New,2,2,0,0,0,0,0,0.0
2024-10-29,desktop,Organic Search,France,Returning,4,4,0,0,0,0,0,0.0
2024-09-03,mobile,Referral,Brazil,New,3,2,0,0,0,0,0,0.0
2024-09-07,mobile,Paid,Germany,Returning,3,3,1,1,1,1,1,41.08
2024-09-09,mobile,Direct,Singapore,Returning,2,2,0,0,0,0,0,0.0
2024-11-03,mobile,Referral,United Kingdom,Returning,3,1,0,0,0,0,0,0.0
2024-09-29,tablet,Paid,Canada,New,1,1,0,0,0,0,0,0.0
2024-09-29,mobile,Referral,Japan,Returning,1,1,0,0,0,0,0,0.0
2024-11-17,tablet,Organic Search,France,New,1,0,0,0,0,0,0,0.0
2024-10-12,desktop,Affiliate,Canada,New,3,2,1,1,1,1,0,0.0
2024-10-13,tablet,Direct,Germany,New,1,0,0,0,0,0,0,0.0
2024-11-21,desktop,Referral,India,New,4,2,0,0,0,0,0,0.0
2024-10-16,desktop,Email,France,Returning,1,1,0,0,0,0,0,0.0
2024-11-25,desktop,Referral,Canada,Returning,2,1,0,0,0,0,0,0.0
2024-11-26,tablet,Paid,Singapore,Returning,1,1,0,0,0,0,0,0.0
2024-10-07,desktop,Referral,Netherlands,New,1,1,0,0,0,0,0,0.0
2024-09-18,tablet,Paid,India,Returning,2,2,0,0,0,0,0,0.0
2024-09-14,desktop,Referral,Mexico,Returning,1,1,0,0,0,0,0,0.0
2024-09-14,mobile,Email,Singapore,New,1,1,0,0,0,0,0,0.0
2024-09-23,desktop,Referral,Germany,Returning,2,1,0,0,0,0,0,0.0
2024-09-26,tablet,Email,United States,Returning,1,1,0,0,0,0,0,0.0
2024-09-26,mobile,Email,France,New,2,1,0,0,0,0,0,0.0
2024-09-01,desktop,Organic Search,Brazil,New,5,3,0,0,0,0,0,0.0
2024-09-02,tablet,Organic Search,Canada,New,2,2,0,0,0,0,0,0.0
2024-09-30,desktop,Email,Netherlands,Returning,1,0,0,0,0,0,0,0.0
2024-10-02,tablet,Direct,Australia,Returning,1,0,0,0,0,0,0,0.0
2024-10-02,desktop,Referral,Netherlands,Returning,2,0,0,0,0,0,0,0.0
2024-10-18,tablet,Referral,United Kingdom,New,1,0,0,0,0,0,0,0.0
2024-10-19,tablet,Email,Brazil,New,1,1,1,0,0,0,0,0.0
2024-10-04,tablet,Referral,Germany,New,1,1,0,0,0,0,0,0.0
2024-10-06,desktop,Affiliate,Mexico,Returning,2,1,0,0,0,0,0,0.0
2024-10-08,tablet,Direct,Germany,Returning,2,2,0,0,0,0,0,0.0
2024-11-06,desktop,Affiliate,Singapore,New,1,0,0,0,0,0,0,0.0
2024-09-18,desktop,Referral,Mexico,Returning,1,0,0,0,0,0,0,0.0
2024-10-20,desktop,Email,Canada,Returning,1,1,0,0,0,0,0,0.0
2024-11-28,desktop,Email,Australia,New,2,2,0,0,0,0,0,0.0
2024-09-24,desktop,Organic Search,Netherlands,Returning,2,2,1,0,0,0,0,0.0
2024-09-26,desktop,Email,France,New,3,2,0,0,0,0,0,0.0
2024-09-26,desktop,Affiliate,Mexico,New,1,1,0,0,0,0,0,0.0
2024-09-06,mobile,Referral,United Kingdom,Returning,1,1,0,0,0,0,0,0.0
2024-11-03,desktop,Email,Australia,New,2,1,0,0,0,0,0,0.0
2024-11-17,tablet,Organic Search,Brazil,New,2,1,0,0,0,0,0,0.0
2024-11-18,tablet,Referral,Singapore,New,1,1,0,0,0,0,0,0.0
2024-11-26,mobile,Affiliate,United Kingdom,Returning,1,1,1,0,0,0,0,0.0
2024-10-04,tablet,Referral,United States,Returning,1,1,0,0,0,0,0,0.0
2024-11-04,tablet,Direct,Brazil,New,2,0,0,0,0,0,0,0.0
2024-11-08,desktop,Referral,Germany,Returning,2,1,0,0,0,0,0,0.0
2024-11-28,tablet,Referral,India,New,3,0,0,0,0,0,0,0.0
2024-09-14,tablet,Direct,Brazil,Returning,2,1,0,0,0,0,0,0.0
2024-09-15,mobile,Email,United Kingdom,New,1,1,0,0,0,0,0,0.0
2024-09-23,desktop,Affiliate,India,Returning,1,1,0,0,0,0,0,0.0
2024-09-25,tablet,Organic Search,France,Returning,1,1,0,0,0,0,0,0.0
2024-09-26,mobile,Direct,Japan,Returning,4,4,0,0,0,0,0,0.0
2024-09-27,desktop,Affiliate,Germany,Returning,2,2,1,0,0,0,0,0.0
2024-10-25,tablet,Paid,India,New,6,5,0,0,0,0,0,0.0
2024-09-02,mobile,Paid,Netherlands,Returning,1,0,0,0,0,0,0,0.0
2024-09-05,tablet,Organic Search,Canada,New,1,1,1,1,1,1,1,112.41
2024-09-05,mobile,Email,Australia,New,2,0,0,0,0,0,0,0.0
2024-11-01,mobile,Email,Germany,Returning,2,1,0,0,0,0,0,0.0
2024-11-04,desktop,Referral,Germany,Returning,1,1,0,0,0,0,0,0.0
2024-10-01,tablet,Email,United Kingdom,Returning,1,1,0,0,0,0,0,0.0
2024-10-09,tablet,Referral,Japan,Returning,1,0,0,0,0,0,0,0.0
2024-11-20,desktop,Referral,Singapore,Returning,1,1,0,0,0,0,0,0.0
2024-11-20,tablet,Direct,Canada,Returning,1,1,0,0,0,0,0,0.0
2024-10-20,tablet,Referral,India,New,2,1,0,0,0,0,0,0.0
2024-11-23,desktop,Direct,Canada,Returning,2,2,1,0,0,0,0,0.0
2024-11-05,mobile,Email,United Kingdom,Returning,4,4,1,0,0,0,0,0.0
2024-11-07,tablet,Referral,United States,Returning,1,0,0,0,0,0,0,0.0
2024-09-17,tablet,Email,India,New,1,0,0,0,0,0,0,0.0
2024-09-20,mobile,Affiliate,Singapore,New,1,0,0,0,0,0,0,0.0
2024-10-22,mobile,Email,United Kingdom,New,2,2,0,0,0,0,0,0.0
2024-10-24,mobile,Organic Search,Netherlands,New,2,2,0,0,0,0,0,0.0
2024-10-24,tablet,Email,Singapore,New,1,0,0,0,0,0,0,0.0
2024-11-27,tablet,Paid,Canada,Returning,1,0,0,0,0,0,0,0.0
2024-09-15,mobile,Email,France,New,1,0,0,0,0,0,0,0.0
2024-11-12,mobile,Organic Search,Mexico,New,2,1,0,0,0,0,0,0.0
2024-09-22,tablet,Organic Search,United Kingdom,New,1,1,0,0,0,0,0,0.0
2024-10-26,mobile,Referral,United Kingdom,Returning,2,2,0,0,0,0,0,0.0
2024-09-03,desktop,Affiliate,United States,New,4,2,0,0,0,0,0,0.0
2024-09-03,mobile,Organic Search,United Kingdom,Returning,2,2,0,0,0,0,0,0.0
2024-09-03,desktop,Referral,India,New,3,1,0,0,0,0,0,0.0
2024-09-07,desktop,Affiliate,India,Returning,1,1,1,0,0,0,0,0.0
2024-11-01,mobile,Email,Australia,Returning,1,1,0,0,0,0,0,0.0
2024-09-28,mobile,Email,Netherlands,New,1,1,0,0,0,0,0,0.0
2024-09-29,desktop,Organic Search,Netherlands,Returning,1,1,0,0,0,0,0,0.0
2024-10-02,tablet,Paid,Japan,New,1,1,0,0,0,0,0,0.0
2024-11-17,desktop,Email,United Kingdom,Returning,2,2,1,1,0,0,0,0.0
2024-11-19,desktop,Referral,Singapore,Returning,1,1,0,0,0,0,0,0.0
2024-10-16,desktop,Referral,Australia,New,1,0,0,0,0,0,0,0.0
2024-11-25,tablet,Referral,France,New,1,0,0,0,0,0,0,0.0
2024-11-25,desktop,Organic Search,Netherlands,Returning,2,1,1,0,0,0,0,0.0
2024-10-04,tablet,Referral,Japan,Returning,1,0,0,0,0,0,0,0.0
2024-10-05,desktop,Affiliate,Brazil,New,1,1,0,0,0,0,0,0.0
2024-10-07,mobile,Affiliate,Canada,New,2,1,1,1,1,1,1,144.07
2024-10-08,tablet,Direct,Singapore,Returning,1,0,0,0,0,0,0,0.0
2024-11-05,desktop,Affiliate,Japan,New,1,0,0,0,0,0,0,0.0
2024-11-09,desktop,Paid,Singapore,Returning,2,2,0,0,0,0,0,0.0
2024-09-22,desktop,Paid,France,Returning,3,2,1,0,0,0,0,0.0
2024-10-23,mobile,Email,Mexico,New,1,1,0,0,0,0,0,0.0
2024-10-25,mobile,Referral,France,Returning,1,0,0,0,0,0,0,0.0
2024-11-28,tablet,Direct,Mexico,New,1,1,0,0,0,0,0,0.0
2024-09-15,desktop,Email,Japan,Returning,1,0,0,0,0,0,0,0.0
2024-11-10,mobile,Email,India,New,1,1,0,0,0,0,0,0.0
2024-11-11,tablet,Email,India,New,2,1,0,0,0,0,0,0.0
2024-11-29,desktop,Affiliate,Brazil,Returning,1,0,0,0,0,0,0,0.0
2024-09-07,mobile,Direct,Brazil,Returning,1,0,0,0,0,0,0,0.0
2024-09-08,desktop,Organic Search,Netherlands,Returning,1,1,0,0,0,0,0,0.0
2024-11-03,desktop,Email,France,Returning,1,1,0,0,0,0,0,0.0
2024-11-22,tablet,Email,Canada,Returning,1,1,0,0,0,0,0,0.0
2024-10-09,mobile,Affiliate,India,Returning,1,1,0,0,0,0,0,0.0
2024-10-09,mobile,Referral,Brazil,Returning,2,0,0,0,0,0,0,0.0
2024-11-08,tablet,Referral,Mexico,New,2,0,0,0,0,0,0,0.0
2024-09-19,desktop,Email,Japan,New,1,0,0,0,0,0,0,0.0
2024-09-20,desktop,Referral,Brazil,New,2,0,0,0,0,0,0,0.0
2024-09-09,desktop,Paid,France,Returning,2,2,0,0,0,0,0,0.0
2024-09-10,tablet,Paid,Singapore,New,1,0,0,0,0,0,0,0.0
2024-09-13,mobile,Email,India,Returning,1,1,0,0,0,0,0,0.0
2024-09-13,desktop,Affiliate,Japan,Returning,1,0,0,0,0,0,0,0.0
2024-11-10,desktop,Email,Germany,Returning,1,1,0,0,0,0,0,0.0
2024-11-11,mobile,Referral,Singapore,New,1,1,0,0,0,0,0,0.0
2024-09-24,mobile,Referral,Singapore,New,1,0,0,0,0,0,0,0.0
2024-10-30,desktop,Affiliate,Brazil,Returning,1,1,0,0,0,0,0,0.0
2024-09-06,tablet,Referral,Japan,New,1,1,0,0,0,0,0,0.0
2024-10-31,tablet,Paid,Mexico,Returning,1,1,0,0,0,0,0,0.0
2024-09-28,tablet,Affiliate,United States,New,1,1,0,0,0,0,0,0.0
2024-11-16,tablet,Direct,Australia,Returning,1,1,0,0,0,0,0,0.0
2024-11-16,tablet,Affiliate,Brazil,New,1,0,0,0,0,0,0,0.0
2024-10-12,mobile,Email,Australia,New,4,4,1,0,0,0,0,0.0
2024-11-21,tablet,Organic Search,Germany,New,1,0,0,0,0,0,0,0.0
2024-11-23,desktop,Email,France,Returning,3,1,0,0,0,0,0,0.0
2024-10-05,tablet,Affiliate,France,New,1,0,0,0,0,0,0,0.0
2024-10-06,tablet,Referral,Japan,New,1,1,0,0,0,0,0,0.0
2024-09-19,tablet,Referral,Canada,Returning,1,1,0,0,0,0,0,0.0
2024-09-22,desktop,Direct,Mexico,New,2,1,0,0,0,0,0,0.0
2024-10-21,mobile,Affiliate,Australia,New,1,1,0,0,0,0,0,0.0
2024-09-10,mobile,Affiliate,India,New,1,0,0,0,0,0,0,0.0
2024-11-11,tablet,Organic Search,Germany,New,1,1,0,0,0,0,0,0.0
2024-11-12,tablet,Organic Search,Brazil,Returning,1,1,0,0,0,0,0,0.0
2024-10-25,mobile,Affiliate,India,Returning,1,1,0,0,0,0,0,0.0
2024-10-26,mobile,Email,Brazil,Returning,1,1,0,0,0,0,0,0.0
2024-09-01,tablet,Referral,United Kingdom,New,1,1,0,0,0,0,0,0.0
2024-09-03,tablet,Organic Search,Canada,New,1,1,0,0,0,0,0,0.0
2024-09-05,mobile,Organic Search,Mexico,New,1,0,0,0,0,0,0,0.0
2024-09-08,tablet,Direct,Brazil,Returning,1,0,0,0,0,0,0,0.0
2024-10-02,tablet,Direct,Japan,New,2,1,0,0,0,0,0,0.0
2024-10-10,tablet,Referral,United Kingdom,New,1,0,0,0,0,0,0,0.0
2024-10-14,tablet,Organic Search,Netherlands,New,1,0,0,0,0,0,0,0.0
2024-11-19,mobile,Affiliate,United Kingdom,Returning,1,1,0,0,0,0,0,0.0
2024-11-19,mobile,Email,Germany,New,1,1,0,0,0,0,0,0.0
2024-10-17,tablet,Organic Search,France,Returning,1,1,1,0,0,0,0,0.0
2024-10-19,desktop,Referral,United Kingdom,Returning,1,1,0,0,0,0,0,0.0
2024-10-19,tablet,Paid,Mexico,New,1,1,0,0,0,0,0,0.0
2024-11-24,desktop,Affiliate,Canada,New,1,1,0,0,0,0,0,0.0
